DateTime,Outdoor global irradiation(W m⁻²),Outdoor air temperature(°C),Outdoor vapor concentration(kg m⁻³),Outdoor CO2 concentration(kg{CO2} m⁻³{air}),Outdoor wind speed(m s⁻¹),Sky temperature(°C),Temperature of external soil layer (°C),Daily light sum (MJ m⁻² day⁻¹),Elevation (m),Outdoor vapor pressure (Pa)
726189.2916666666,108,4.0,0.005143697989551115,0.0007934195857035349,1.5,-8.056250476995217,6.108104727421313,19.3752,35.0,3.266373951569405e-07
726189.3333333334,320,5.0,0.005495769999733231,0.0007905670975291559,2.6,-6.880639603694931,6.1107142212349865,19.3752,35.0,3.728825665428123e-07
726189.375,533,7.0,0.005412812585657947,0.0007849232131991243,2.1,-5.031435730263695,6.11332719887279,19.3752,35.0,4.1855057267795825e-07
726189.4166666666,621,8.0,0.0054438125159313655,0.0007821313824568191,3.6,-4.121003057659834,6.115943658990452,19.3752,35.0,4.4901658649410575e-07
726189.4583333334,629,9.0,0.00466053339681554,0.0007793593414061128,1.5,-3.4441952020391113,6.118563600241909,19.3752,35.0,4.0982210458175457e-07
726189.5,594,9.0,0.00466053339681554,0.0007793593414061128,3.1,-3.4441952020391113,6.121187021279306,19.3752,35.0,4.0982210458175457e-07
726189.5416666666,685,10.0,0.0043100987981348595,0.0007766068803734228,2.1,-2.7724445330764524,6.123813920752995,19.3752,35.0,4.038467749931209e-07
726189.5833333334,744,11.0,0.004689956390338474,0.0007738737926367577,3.1,-1.6638622227677047,6.126444297311548,19.3752,35.0,4.679934243250359e-07
726189.625,620,12.0,0.004673474208982084,0.00077115987437396,3.6,-0.5686962325619334,6.129078149601739,19.3752,35.0,4.963945723186524e-07
726189.6666666666,335,11.0,0.0053884605335803755,0.0007738737926367577,5.1,-1.2242071182337781,6.131715476268556,19.3752,35.0,5.376945726287649e-07
726189.7083333334,161,9.0,0.005012271766386523,0.0007793593414061128,3.6,-3.2197207632237905,6.1343562759552,19.3752,35.0,4.4075207473886804e-07
726189.75,27,8.0,0.005031402476845656,0.0007821313824568191,2.6,-4.347744933698607,6.137000547303089,19.3752,35.0,4.150001784263705e-07
726189.7916666666,0,7.0,0.005412812585657947,0.0007849232131991243,0.5,-5.031435730263695,6.139648288951846,19.3752,35.0,4.1855057267795825e-07
726189.8333333334,0,5.0,0.005495769999733231,0.0007905670975291559,2.6,-6.880639603694931,6.142299499539317,19.3752,35.0,3.728825665428123e-07
726189.875,0,5.0,0.004003091728200748,0.0007905670975291559,3.1,-7.819875967085466,6.144954177701558,19.3752,35.0,2.716058200743941e-07
726189.9166666666,0,3.0,0.004039249114620673,0.0007962927328543715,2.1,-9.728849736734674,6.147612322072848,19.3752,35.0,2.3993431485241016e-07
726189.9583333334,0,4.0,0.0037466442146113052,0.0007934195857035349,1.5,-9.008128500723217,6.150273931285678,19.3752,35.0,2.379210656081418e-07
726190.0,0,3.0,0.0037422455032515055,0.0007962927328543715,3.1,-9.970409963495001,6.152939003970755,20.793599999999998,35.0,2.2229208581914463e-07
726190.0416666666,0,3.0,0.0037422455032515055,0.0007962927328543715,3.6,-9.970409963495001,6.155607538757005,20.793599999999998,35.0,2.2229208581914463e-07
726190.0833333334,0,3.0,0.004039249114620673,0.0007962927328543715,3.1,-9.728849736734674,6.158279534271573,20.793599999999998,35.0,2.3993431485241016e-07
726190.125,0,3.0,0.0037422455032515055,0.0007962927328543715,3.6,-9.970409963495001,6.16095498913983,20.793599999999998,35.0,2.2229208581914463e-07
726190.1666666666,0,2.0,0.003720652304195605,0.0007991867642294555,2.1,-10.943364102196256,6.163633901985358,20.793599999999998,35.0,2.066157249062099e-07
726190.2083333334,0,1.0,0.003476320204818644,0.0008021019083630665,2.1,-12.174993432191002,6.166316271429966,20.793599999999998,35.0,1.8037018158851252e-07
726190.25,6,0.0,0.00348837429671583,0.0008050383971361329,1.5,-13.173004087586833,6.169002096093679,20.793599999999998,35.0,1.6901048936093975e-07
726190.2916666666,61,3.0,0.004039249114620673,0.0007962927328543715,1.0,-9.728849736734674,6.171691374594751,20.793599999999998,35.0,2.3993431485241016e-07
726190.3333333334,327,6.0,0.0039848935448279,0.0007877350463110682,1.5,-6.880639603694931,6.174384105549654,20.793599999999998,35.0,2.8871593752020114e-07
726190.375,540,9.0,0.00466053339681554,0.0007793593414061128,1.0,-3.4441952020391113,6.1770802875730855,20.793599999999998,35.0,4.0982210458175457e-07
726190.4166666666,599,10.0,0.0050596811978104875,0.0007766068803734228,3.6,-2.3273770919356593,6.179779919277972,20.793599999999998,35.0,4.7408099673105506e-07
726190.4583333334,697,10.0,0.005340774597688848,0.0007766068803734228,2.1,-2.1056637479309757,6.182482999275458,20.793599999999998,35.0,5.004188298827802e-07
726190.5,669,11.0,0.0053884605335803755,0.0007738737926367577,4.1,-1.2242071182337781,6.18518952617492,20.793599999999998,35.0,5.376945726287649e-07
726190.5416666666,847,13.0,0.005311028722772827,0.0007684649246120381,4.6,0.7283172480239841,6.187899498583955,20.793599999999998,35.0,6.00149491364212e-07
726190.5833333334,760,13.0,0.005311028722772827,0.0007684649246120381,4.6,0.7283172480239841,6.190612915108394,20.793599999999998,35.0,6.00149491364212e-07
726190.625,624,13.0,0.005311028722772827,0.0007684649246120381,4.6,0.7283172480239841,6.193329774352292,20.793599999999998,35.0,6.00149491364212e-07
726190.6666666666,426,12.0,0.004992120177776316,0.00077115987437396,4.6,-0.35123989388597465,6.196050074917933,20.793599999999998,35.0,5.302396567949242e-07
726190.7083333334,197,12.0,0.006160488730021837,0.00077115987437396,4.6,0.298027911111717,6.198773815405828,20.793599999999998,35.0,6.543382998745874e-07
726190.75,23,11.0,0.006585896207709347,0.0007738737926367577,3.1,-0.35123989388597465,6.201500994414731,20.793599999999998,35.0,6.57182255435157e-07
726190.7916666666,0,10.0,0.006652543797121197,0.0007766068803734228,1.5,-1.4437678889813697,6.204231610541612,20.793599999999998,35.0,6.23328717924165e-07
726190.8333333334,0,9.0,0.006683029021848698,0.0007793593414061128,0.5,-2.3273770919356593,6.20696566238168,20.793599999999998,35.0,5.876694329851575e-07
726190.875,0,8.0,0.006681042633188494,0.0007821313824568191,1.5,-3.2197207632237905,6.209703148528375,20.793599999999998,35.0,5.510658106973116e-07
726190.9166666666,0,10.0,0.006652543797121197,0.0007766068803734228,1.0,-1.4437678889813697,6.212444067573369,20.793599999999998,35.0,6.23328717924165e-07
726190.9583333334,0,8.0,0.007175934680091345,0.0007821313824568191,0.5,-2.9958049512601406,6.215188418106569,20.793599999999998,35.0,5.91885500378594e-07
726191.0,0,9.0,0.007650309538168904,0.0007793593414061128,0.5,-1.8844931549057264,6.217936198716115,6.836399999999999,35.0,6.727268509172196e-07
726191.0416666666,0,8.0,0.008248200781714189,0.0007821313824568191,0.5,-2.549636304907949,6.2206874079883905,6.836399999999999,35.0,6.803281613547056e-07
726191.0833333334,0,8.0,0.008248200781714189,0.0007821313824568191,0.5,-2.549636304907949,6.223442044508004,6.836399999999999,35.0,6.803281613547056e-07
726191.125,0,8.0,0.008248200781714189,0.0007821313824568191,1.0,-2.549636304907949,6.2262001068578074,6.836399999999999,35.0,6.803281613547056e-07
726191.1666666666,0,8.0,0.007670826726994196,0.0007821313824568191,0.0,-2.7724445330764524,6.228961593618887,6.836399999999999,35.0,6.327051900598762e-07
726191.2083333334,0,7.0,0.007732589408082782,0.0007849232131991243,2.1,-3.8948330412528662,6.23172650337057,6.836399999999999,35.0,5.979293895399402e-07
726191.25,2,7.0,0.007732589408082782,0.0007849232131991243,2.1,-3.8948330412528662,6.23449483469042,6.836399999999999,35.0,5.979293895399402e-07
726191.2916666666,35,8.0,0.007670826726994196,0.0007821313824568191,3.6,-2.7724445330764524,6.237266586154238,6.836399999999999,35.0,6.327051900598762e-07
726191.3333333334,98,8.0,0.008248200781714189,0.0007821313824568191,3.1,-2.549636304907949,6.240041756336076,6.836399999999999,35.0,6.803281613547056e-07
726191.375,162,8.0,0.007670826726994196,0.0007821313824568191,6.7,-2.7724445330764524,6.242820343808218,6.836399999999999,35.0,6.327051900598762e-07
726191.4166666666,214,8.0,0.007175934680091345,0.0007821313824568191,5.7,-2.9958049512601406,6.245602347141193,6.836399999999999,35.0,5.91885500378594e-07
726191.4583333334,249,8.0,0.007175934680091345,0.0007821313824568191,5.7,-2.9958049512601406,6.24838776490377,6.836399999999999,35.0,5.91885500378594e-07
726191.5,264,9.0,0.007122701983812428,0.0007793593414061128,6.2,-2.1056637479309757,6.251176595662963,6.836399999999999,35.0,6.263318956815494e-07
726191.5416666666,258,8.0,0.007175934680091345,0.0007821313824568191,8.2,-2.9958049512601406,6.253968837984032,6.836399999999999,35.0,5.91885500378594e-07
726191.5833333334,232,8.0,0.006681042633188494,0.0007821313824568191,7.7,-3.2197207632237905,6.25676449043048,6.836399999999999,35.0,5.510658106973116e-07
726191.625,187,7.0,0.007191308149516989,0.0007849232131991243,7.2,-4.121003057659834,6.259563551564051,6.836399999999999,35.0,5.560743322721446e-07
726191.6666666666,128,8.0,0.006681042633188494,0.0007821313824568191,8.2,-3.2197207632237905,6.26236601994475,6.836399999999999,35.0,5.510658106973116e-07
726191.7083333334,62,7.0,0.00672735278503202,0.0007849232131991243,6.7,-4.347744933698607,6.265171894130813,6.836399999999999,35.0,5.201985688997482e-07
726191.75,8,6.0,0.0063033770618186775,0.0007877350463110682,6.7,-5.490151805736218,6.267981172678734,6.836399999999999,35.0,4.5669611935013643e-07
726191.7916666666,0,6.0,0.0063033770618186775,0.0007877350463110682,6.7,-5.490151805736218,6.270793854143249,6.836399999999999,35.0,4.5669611935013643e-07
726191.8333333334,0,6.0,0.0063033770618186775,0.0007877350463110682,6.7,-5.490151805736218,6.273609937077347,6.836399999999999,35.0,4.5669611935013643e-07
726191.875,0,6.0,0.0063033770618186775,0.0007877350463110682,7.7,-5.490151805736218,6.276429420032266,6.836399999999999,35.0,4.5669611935013643e-07
726191.9166666666,0,6.0,0.005868661402382906,0.0007877350463110682,6.7,-5.720397049500946,6.279252301557492,6.836399999999999,35.0,4.251998352570235e-07
726191.9583333334,0,6.0,0.005868661402382906,0.0007877350463110682,6.2,-5.720397049500946,6.282078580200774,6.836399999999999,35.0,4.251998352570235e-07
726192.0,0,6.0,0.005868661402382906,0.0007877350463110682,5.1,-5.720397049500946,6.2849082545081,7.109999999999999,35.0,4.251998352570235e-07
726192.0416666666,0,6.0,0.005868661402382906,0.0007877350463110682,4.6,-5.720397049500946,6.287741323023716,7.109999999999999,35.0,4.251998352570235e-07
726192.0833333334,0,6.0,0.005868661402382906,0.0007877350463110682,6.7,-5.720397049500946,6.2905777842901225,7.109999999999999,35.0,4.251998352570235e-07
726192.125,0,6.0,0.005868661402382906,0.0007877350463110682,8.8,-5.720397049500946,6.293417636848074,7.109999999999999,35.0,4.251998352570235e-07
726192.1666666666,0,6.0,0.005868661402382906,0.0007877350463110682,6.2,-5.720397049500946,6.296260879236576,7.109999999999999,35.0,4.251998352570235e-07
726192.2083333334,0,6.0,0.005433945742947135,0.0007877350463110682,8.8,-5.951238527387773,6.299107509992903,7.109999999999999,35.0,3.9370355116391067e-07
726192.25,2,6.0,0.005433945742947135,0.0007877350463110682,9.3,-5.951238527387773,6.301957527652574,7.109999999999999,35.0,3.9370355116391067e-07
726192.2916666666,36,6.0,0.005433945742947135,0.0007877350463110682,8.2,-5.951238527387773,6.304810930749368,7.109999999999999,35.0,3.9370355116391067e-07
726192.3333333334,124,7.0,0.005412812585657947,0.0007849232131991243,8.8,-5.031435730263695,6.307667717815323,7.109999999999999,35.0,4.1855057267795825e-07
726192.375,191,8.0,0.0058562225550170734,0.0007821313824568191,8.8,-3.6692315304515546,6.310527887380739,7.109999999999999,35.0,4.830329945618409e-07
726192.4166666666,217,8.0,0.0054438125159313655,0.0007821313824568191,8.2,-4.121003057659834,6.313391437974173,7.109999999999999,35.0,4.4901658649410575e-07
726192.4583333334,252,8.0,0.0054438125159313655,0.0007821313824568191,9.3,-4.121003057659834,6.316258368122438,7.109999999999999,35.0,4.4901658649410575e-07
726192.5,267,8.0,0.0054438125159313655,0.0007821313824568191,9.3,-4.121003057659834,6.319128676350622,7.109999999999999,35.0,4.4901658649410575e-07
726192.5416666666,261,7.0,0.005412812585657947,0.0007849232131991243,9.8,-5.031435730263695,6.3220023611820615,7.109999999999999,35.0,4.1855057267795825e-07
726192.5833333334,234,7.0,0.005412812585657947,0.0007849232131991243,9.8,-5.031435730263695,6.324879421138364,7.109999999999999,35.0,4.1855057267795825e-07
726192.625,189,7.0,0.005103509009334637,0.0007849232131991243,9.3,-5.260499215095706,6.327759854739395,7.109999999999999,35.0,3.946333970963607e-07
726192.6666666666,130,7.0,0.005103509009334637,0.0007849232131991243,10.3,-5.260499215095706,6.330643660503287,7.109999999999999,35.0,3.946333970963607e-07
726192.7083333334,63,6.0,0.004709419643887517,0.0007877350463110682,10.8,-6.414724680562358,6.333530836946439,7.109999999999999,35.0,3.4120974434205593e-07
726192.75,9,6.0,0.004709419643887517,0.0007877350463110682,9.3,-6.414724680562358,6.33642138258351,7.109999999999999,35.0,3.4120974434205593e-07
726192.7916666666,0,5.0,0.00474943086396699,0.0007905670975291559,6.7,-7.349013202905894,6.339315295927437,7.109999999999999,35.0,3.2224419330860324e-07
726192.8333333334,0,5.0,0.00474943086396699,0.0007905670975291559,6.7,-7.349013202905894,6.342212575489417,7.109999999999999,35.0,3.2224419330860324e-07
726192.875,0,5.0,0.00474943086396699,0.0007905670975291559,6.2,-7.349013202905894,6.345113219778913,7.109999999999999,35.0,3.2224419330860324e-07
726192.9166666666,0,5.0,0.00474943086396699,0.0007905670975291559,6.7,-7.349013202905894,6.348017227303659,7.109999999999999,35.0,3.2224419330860324e-07
726192.9583333334,0,5.0,0.004410185802255062,0.0007905670975291559,7.2,-7.584131510631607,6.350924596569663,7.109999999999999,35.0,2.992267509294173e-07
726193.0,0,4.0,0.004381668657765764,0.0007934195857035349,6.7,-8.530905468618926,6.353835326081199,7.6248,35.0,2.7824666994850483e-07
726193.0416666666,0,5.0,0.004410185802255062,0.0007905670975291559,7.2,-7.584131510631607,6.356749414340812,7.6248,35.0,2.992267509294173e-07
726193.0833333334,0,4.0,0.004381668657765764,0.0007934195857035349,6.2,-8.530905468618926,6.359666859849319,7.6248,35.0,2.7824666994850483e-07
726193.125,0,4.0,0.00476268332365844,0.0007934195857035349,6.7,-8.293258983490432,6.362587661105816,7.6248,35.0,3.024420325527227e-07
726193.1666666666,0,4.0,0.00476268332365844,0.0007934195857035349,7.2,-8.293258983490432,6.365511816607667,7.6248,35.0,3.024420325527227e-07
726193.2083333334,0,3.0,0.004395653448263672,0.0007962927328543715,7.2,-9.48795222826459,6.36843932485051,7.6248,35.0,2.611049896923286e-07
726193.25,3,3.0,0.0048114585041805075,0.0007962927328543715,5.7,-9.247713211163784,6.371370184328259,7.6248,35.0,2.8580411033890033e-07
726193.2916666666,38,4.0,0.00476268332365844,0.0007934195857035349,7.2,-8.293258983490432,6.374304393533106,7.6248,35.0,3.024420325527227e-07
726193.3333333334,103,4.0,0.00476268332365844,0.0007934195857035349,6.2,-8.293258983490432,6.377241950955517,7.6248,35.0,3.024420325527227e-07
726193.375,166,4.0,0.005143697989551115,0.0007934195857035349,6.7,-8.056250476995217,6.380182855084233,7.6248,35.0,3.266373951569405e-07
726193.4166666666,218,5.0,0.005088675925678918,0.0007905670975291559,7.2,-7.114517177073878,6.3831271044062845,7.6248,35.0,3.452616356877892e-07
726193.4583333334,253,5.0,0.005495769999733231,0.0007905670975291559,6.2,-6.880639603694931,6.386074697406969,7.6248,35.0,3.728825665428123e-07
726193.5,269,7.0,0.005103509009334637,0.0007849232131991243,7.7,-5.260499215095706,6.3890256325698696,7.6248,35.0,3.946333970963607e-07
726193.5416666666,262,6.0,0.005071682693417326,0.0007877350463110682,7.7,-6.1826798545142765,6.391979908376846,7.6248,35.0,3.674566477529833e-07
726193.5833333334,236,7.0,0.005103509009334637,0.0007849232131991243,6.2,-5.260499215095706,6.394937523308045,7.6248,35.0,3.946333970963607e-07
726193.625,190,7.0,0.005103509009334637,0.0007849232131991243,7.2,-5.260499215095706,6.397898475841891,7.6248,35.0,3.946333970963607e-07
726193.6666666666,248,7.0,0.005103509009334637,0.0007849232131991243,7.2,-5.260499215095706,6.400862764455088,7.6248,35.0,3.946333970963607e-07
726193.7083333334,116,7.0,0.005103509009334637,0.0007849232131991243,6.7,-5.260499215095706,6.403830387622636,7.6248,35.0,3.946333970963607e-07
726193.75,16,6.0,0.005071682693417326,0.0007877350463110682,5.1,-6.1826798545142765,6.40680134381781,7.6248,35.0,3.674566477529833e-07
726193.7916666666,0,5.8,0.0051487723734316305,0.0007882998321481796,4.6,-6.414724680562358,6.409775631512173,7.6248,35.0,3.6819245768628863e-07
726193.8333333334,0,5.3,0.005051785192198784,0.0007897153463017946,3.6,-6.880639603694931,6.412753249175569,7.6248,35.0,3.49596351070122e-07
726193.875,0,4.9,0.005055224543242083,0.0007908514230452606,5.1,-7.349013202905894,6.415734195276137,7.6248,35.0,3.40737269101295e-07
726193.9166666666,0,4.6,0.005022097809903137,0.0007917056280026451,5.1,-7.584131510631607,6.418718468280299,7.6248,35.0,3.318614001609722e-07
726193.9583333334,0,4.7,0.0051219335268586335,0.000791420688060949,4.6,-7.349013202905894,6.421706066652765,7.6248,35.0,3.407039357605003e-07
726194.0,0,5.0,0.005224373950363689,0.0007905670975291559,3.6,-7.114517177073878,6.4246969888565335,23.306399999999996,35.0,3.5446861263946357e-07
724002.0416666666,0,5.5,0.005328960598160952,0.0007891485310523405,2.0,-6.414724680562358,6.427691233352902,23.306399999999996,35.0,3.736555402204201e-07
724002.0833333334,0,5.9,0.0053985245145790305,0.00078801733803166,0.5,-6.1826798545142765,6.430688798601447,23.306399999999996,35.0,3.8858755912681004e-07
724002.125,0,6.0,0.005289040523135212,0.0007877350463110682,2.0,-5.951238527387773,6.4336896830600425,23.306399999999996,35.0,3.8320478979953976e-07
724002.1666666666,0,5.7,0.005115153508195023,0.0007885825288783744,1.5,-6.414724680562358,6.436693885184854,23.306399999999996,35.0,3.6339993628333127e-07
724002.2083333334,0,5.1,0.00484912964825145,0.0007902829763799989,2.2,-7.114517177073878,6.439701403430337,23.306399999999996,35.0,3.3118392035987646e-07
724002.25,9,4.5,0.004595106044406761,0.0007919907731955149,3.0,-8.056250476995217,6.442712236249249,23.306399999999996,35.0,3.016428508477651e-07
724002.2916666666,125,7.0,0.005103509009334637,0.0007849232131991243,4.1,-5.260499215095706,6.445726382092636,23.306399999999996,35.0,3.946333970963607e-07
724002.3333333334,342,9.0,0.00466053339681554,0.0007793593414061128,5.1,-3.4441952020391113,6.44874383940984,23.306399999999996,35.0,4.0982210458175457e-07
724002.375,556,11.0,0.004689956390338474,0.0007738737926367577,2.5,-1.6638622227677047,6.4517646066485,23.306399999999996,35.0,4.679934243250359e-07
724002.4166666666,731,11.0,0.0042908111656288165,0.0007738737926367577,1.5,-1.8844931549057264,6.454788682254553,23.306399999999996,35.0,4.281641967229053e-07
724002.4583333334,843,12.0,0.004673474208982084,0.00077115987437396,3.0,-0.5686962325619334,6.457816064672233,23.306399999999996,35.0,4.963945723186524e-07
724002.5,895,13.0,0.004972026889404349,0.0007684649246120381,3.6,0.5134262883606198,6.460846752344071,23.306399999999996,35.0,5.618420770218156e-07
724002.5416666666,875,13.0,0.004972026889404349,0.0007684649246120381,4.6,0.5134262883606198,6.463880743710904,23.306399999999996,35.0,5.618420770218156e-07
724002.5833333334,787,12.0,0.004673474208982084,0.00077115987437396,5.6,-0.5686962325619334,6.466918037211865,23.306399999999996,35.0,4.963945723186524e-07
724002.625,634,11.0,0.0053884605335803755,0.0007738737926367577,6.1,-1.2242071182337781,6.469958631284387,23.306399999999996,35.0,5.376945726287649e-07
724002.6666666666,434,10.0,0.005340774597688848,0.0007766068803734228,6.6,-2.1056637479309757,6.4730025243642055,23.306399999999996,35.0,5.004188298827802e-07
724002.7083333334,213,10.0,0.005809263597486115,0.0007766068803734228,6.1,-1.8844931549057264,6.47604971488536,23.306399999999996,35.0,5.44315218468989e-07
724002.75,30,8.0,0.0054438125159313655,0.0007821313824568191,5.6,-4.121003057659834,6.479100201280195,23.306399999999996,35.0,4.4901658649410575e-07
724002.7916666666,0,7.0,0.005876767950142915,0.0007849232131991243,4.1,-4.802957837175882,6.482153981979356,23.306399999999996,35.0,4.5442633605035465e-07
724002.8333333334,0,7.0,0.005876767950142915,0.0007849232131991243,4.1,-4.802957837175882,6.485211055411792,23.306399999999996,35.0,4.5442633605035465e-07
724002.875,0,6.0,0.005433945742947135,0.0007877350463110682,3.0,-5.951238527387773,6.488271420004768,23.306399999999996,35.0,3.9370355116391067e-07
724002.9166666666,0,6.0,0.005433945742947135,0.0007877350463110682,4.1,-5.951238527387773,6.491335074183847,23.306399999999996,35.0,3.9370355116391067e-07
724002.9583333334,0,5.0,0.005495769999733231,0.0007905670975291559,2.0,-6.880639603694931,6.4944020163729,23.306399999999996,35.0,3.728825665428123e-07
724003.0,0,3.0,0.005167862837823508,0.0007962927328543715,1.5,-9.008128500723217,6.4974722449941105,7.937999999999999,35.0,3.0697478517881887e-07
724003.0416666666,0,3.0,0.005167862837823508,0.0007962927328543715,1.5,-9.008128500723217,6.500545758467968,7.937999999999999,35.0,3.0697478517881887e-07
724003.0833333334,0,4.0,0.00552471265544379,0.0007934195857035349,2.5,-7.819875967085466,6.503622555213274,7.937999999999999,35.0,3.5083275776115823e-07
724003.125,0,5.0,0.005495769999733231,0.0007905670975291559,3.0,-6.880639603694931,6.506702633647134,7.937999999999999,35.0,3.728825665428123e-07
724003.1666666666,0,5.0,0.005495769999733231,0.0007905670975291559,2.0,-6.880639603694931,6.509785992184981,7.937999999999999,35.0,3.728825665428123e-07
724003.2083333334,0,5.0,0.005495769999733231,0.0007905670975291559,1.5,-6.880639603694931,6.512872629240546,7.937999999999999,35.0,3.728825665428123e-07
724003.25,3,5.0,0.005495769999733231,0.0007905670975291559,1.5,-6.880639603694931,6.515962543225878,7.937999999999999,35.0,3.728825665428123e-07
724003.2916666666,39,5.0,0.005495769999733231,0.0007905670975291559,3.6,-6.880639603694931,6.519055732551341,7.937999999999999,35.0,3.728825665428123e-07
724003.3333333334,104,6.0,0.005433945742947135,0.0007877350463110682,1.5,-5.951238527387773,6.522152195625613,7.937999999999999,35.0,3.9370355116391067e-07
724003.375,167,7.0,0.005876767950142915,0.0007849232131991243,1.5,-4.802957837175882,6.525251930855687,7.937999999999999,35.0,4.5442633605035465e-07
